AppId, UserId, TimeStamp, OnBattery, ScreenOn, BatterySaverActive, LowPowerEpochActive, Foreground, InteractivityState, Container, Committed, TimeInMSec, MeasuredBitmap, EnergyLoss, CPUEnergyConsumption, SocEnergyConsumption, DisplayEnergyConsumption, DiskEnergyConsumption, NetworkEnergyConsumption, MBBEnergyConsumption, OtherEnergyConsumption, EmiEnergyConsumption, CPUEnergyConsumptionWorkOnBehalf, CPUEnergyConsumptionAttributed, TotalEnergyConsumption
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalService] [netprofm], S-1-5-19, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 32574, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
\Device\HarddiskVolume1\Windows\System32\svchost.exe [NetworkService] [Dnscache], S-1-5-20, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 32574, b000000000, 2, 20, 0, 0, 0, 0, 0, 0, 0, 11, 0, 22
\Device\HarddiskVolume1\Program Files\Common Files\microsoft shared\ClickToRun\OfficeClickToRun.exe, S-1-5-18, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 32574, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
\Device\HarddiskVolume1\Windows\System32\svchost.exe [NetworkService] [DoSvc], S-1-5-20, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 32574, b000000000, 3, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalSystemNetworkRestricted], S-1-5-18, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 32574, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalServiceNoNetwork] [DPS], S-1-5-19, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 32574, b000000000, 11, 78, 0, 0, 0, 0, 0, 0, 0, 0, 20, 89
\Device\HarddiskVolume1\Windows\System32\svchost.exe [appmodel] [camsvc], S-1-5-18, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 32574, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalServiceNoNetworkFirewall], S-1-5-19, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
\Device\HarddiskVolume1\Program Files (x86)\Common Files\Foxit\Foxit PDF Reader\FoxitPDFReaderUpdateService.exe, S-1-5-18, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 175
\Device\HarddiskVolume1\Windows\System32\svchost.exe [RPCSS], S-1-5-20, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 9, 0, 0, 0, 0, 0, 0, 0, 3, 0, 9
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalService] [nsi], S-1-5-19, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17
\Device\HarddiskVolume1\Windows\System32\msdtc.exe, S-1-5-20, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
\Device\HarddiskVolume1\Windows\System32\csrss.exe, S-1-5-18, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, Visible, FALSE, FALSE, 27428, b000000000, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54
\Device\HarddiskVolume5\PanGPS.exe, S-1-5-18, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10
\Device\HarddiskVolume1\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 84, 0, 0, 30, 0, 0, 0, 0, 0, 16, 114
\Device\HarddiskVolume1\Users\Administrator\AppData\Roaming\Spotify\Spotify.exe, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, Minimized, FALSE, FALSE, 27428, b000000000, 0, 355, 0, 0, 1171, 565, 0, 0, 0, 0, 10, 2091
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalServiceNetworkRestricted] [Dhcp], S-1-5-19, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9
\Device\HarddiskVolume1\Windows\System32\svchost.exe [DcomLaunch], S-1-5-18, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 9, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9
\Device\HarddiskVolume1\Windows\System32\svchost.exe [NetworkService] [NlaSvc], S-1-5-20, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalServiceNoNetwork], S-1-5-19, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
System Interrupts, S-1-5-18, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 199, 144, 0, 0, 0, 0, 0, 0, 0, 0, 343
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalServiceAndNoImpersonation] [SSDPSRV], S-1-5-19, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume1\Windows\System32\svchost.exe [netsvcs] [IKEEXT], S-1-5-18, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29
\Device\HarddiskVolume1\Program Files\Google\Chrome\Application\chrome.exe, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, Minimized, FALSE, FALSE, 27428, b000000000, 0, 3456, 0, 0, 1045, 1259, 0, 0, 0, 0, 2, 5760
\Device\HarddiskVolume1\Windows\System32\svchost.exe [DcomLaunch] [LSM], S-1-5-18, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalService] [BthAvctpSvc], S-1-5-19, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4
Microsoft.LockApp_10.0.19041.3636_neutral__cw5n1h2txyewy, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
\Device\HarddiskVolume1\Windows\System32\svchost.exe [netsvcs] [lfsvc], S-1-5-18, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
\Device\HarddiskVolume1\Windows\System32\svchost.exe [netsvcs] [wlidsvc], S-1-5-18, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
\Device\HarddiskVolume1\Windows\System32\dwm.exe, S-1-5-90-0-1, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, Minimized, FALSE, FALSE, 27428, b000000000, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116
System, S-1-5-18, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 150, 0, 0, 4725, 1239, 0, 0, 0, 16, 14, 6114
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalServiceNetworkRestricted], S-1-5-19, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume1\Windows\System32\conhost.exe, S-1-5-20, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, Visible, FALSE, FALSE, 27428, b000000000, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
\Device\HarddiskVolume1\Windows\System32\conhost.exe, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, Focus, FALSE, FALSE, 27428, b000000000, 0, 102, 0, 81744, 0, 0, 0, 0, 0, 5, 0, 81846
\Device\HarddiskVolume1\Windows\System32\lsass.exe, S-1-5-18, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 5, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5
\Device\HarddiskVolume5\PanGPA.exe, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
\Device\HarddiskVolume1\Windows\System32\svchost.exe [netsvcs] [WpnService], S-1-5-18, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 91
Microsoft.Windows.Search_1.14.13.19041_neutral_neutral_cw5n1h2txyewy, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume1\Windows\System32\svchost.exe [NetSvcs] [iphlpsvc], S-1-5-18, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume1\Windows\System32\smartscreen.exe, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalService] [EventSystem], S-1-5-19, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 32, 0, 0, 56, 0, 0, 0, 0, 11, 0, 88
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalServiceNetworkRestricted] [WinHttpAutoProxySvc], S-1-5-19, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume1\ProgramData\Microsoft\Windows Defender\Platform\4.18.24020.7-0\MsMpEng.exe, S-1-5-18, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 127, 0, 0, 0, 0, 0, 0, 0, 15, 0, 127
\Device\HarddiskVolume1\Windows\System32\svchost.exe [netsvcs] [Winmgmt], S-1-5-18, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalService] [netprofm], S-1-5-19, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9
\Device\HarddiskVolume1\Windows\System32\svchost.exe [NetworkService] [Dnscache], S-1-5-20, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 61, 0, 0, 0, 0, 0, 0, 0, 22, 0, 61
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalSystemNetworkRestricted], S-1-5-18, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalServiceNoNetwork] [DPS], S-1-5-19, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 3, 25
\Device\HarddiskVolume1\Windows\System32\svchost.exe [appmodel] [camsvc], S-1-5-18, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
\Device\HarddiskVolume1\Windows\System32\svchost.exe [NetworkService] [DoSvc], S-1-5-20, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 4, 26
Microsoft.Windows.StartMenuExperienceHost_10.0.19041.3636_neutral_neutral_cw5n1h2txyewy, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, Minimized, FALSE, FALSE, 27428, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume1\Windows\System32\svchost.exe [NetworkService] [LanmanWorkstation], S-1-5-20, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume1\Windows\System32\svchost.exe [NetworkService] [CryptSvc], S-1-5-20, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume1\Program Files\Common Files\microsoft shared\ClickToRun\OfficeClickToRun.exe, S-1-5-18, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
\Device\HarddiskVolume1\Program Files (x86)\Common Files\Tencent\QQProtect\Bin\QQProtect.exe, S-1-5-18, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17
\Device\HarddiskVolume1\Program Files\MySQL\MySQL Server 8.0\bin\mysqld.exe, S-1-5-20, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35
\Device\HarddiskVolume1\Windows\System32\DriverStore\FileRepository\igdlh64.inf_amd64_fce0c2dbe15e0d9a\igfxEM.exe, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume1\Windows\System32\svchost.exe [ClipboardSvcGroup] [cbdhsvc], S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
\Device\HarddiskVolume1\Windows\System32\dllhost.exe, S-1-5-18, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 50, 0, 0, 437, 0, 0, 0, 0, 13, 26, 487
\Device\HarddiskVolume1\Windows\System32\ctfmon.exe, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 133, 0, 0, 0, 0, 0, 0, 0, 0, 5, 133
\Device\HarddiskVolume1\Program Files\Apoint2K\Apoint.exe, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65
\Device\HarddiskVolume1\Windows\explorer.exe, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, Visible, FALSE, FALSE, 27428, b000000000, 0, 22, 0, 0, 0, 0, 0, 0, 0, 2, 0, 22
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalService] [CDPSvc], S-1-5-19, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
Registry, S-1-5-18, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 0, 0, 0, 595, 0, 0, 0, 0, 0, 0, 595
\Device\HarddiskVolume1\Windows\System32\svchost.exe [UnistackSvcGroup] [CDPUserSvc], S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
\Device\HarddiskVolume1\Program Files\Apoint2K\ApMsgFwd.exe, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
\Device\HarddiskVolume1\Windows\System32\SearchIndexer.exe, S-1-5-18, 2024-03-16:13:03:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 27428, b000000000, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalServiceNoNetworkFirewall], S-1-5-19, 2024-03-16:13:04:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 59998, b000000000, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 8, 17
\Device\HarddiskVolume1\Program Files (x86)\Common Files\Foxit\Foxit PDF Reader\FoxitPDFReaderUpdateService.exe, S-1-5-18, 2024-03-16:13:04:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 59998, b000000000, 0, 892, 0, 0, 0, 0, 0, 0, 0, 0, 0, 892
\Device\HarddiskVolume1\Windows\System32\svchost.exe [RPCSS], S-1-5-20, 2024-03-16:13:04:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 59998, b000000000, 0, 61, 0, 0, 0, 0, 0, 0, 0, 35, 0, 61
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalService] [nsi], S-1-5-19, 2024-03-16:13:04:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 59998, b000000000, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalServiceNetworkRestricted] [EventLog], S-1-5-19, 2024-03-16:13:04:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 59998, b000000000, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
\Device\HarddiskVolume1\Windows\System32\msdtc.exe, S-1-5-20, 2024-03-16:13:04:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 59998, b000000000, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23
\Device\HarddiskVolume1\Windows\System32\csrss.exe, S-1-5-18, 2024-03-16:13:04:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, Visible, FALSE, FALSE, 59998, b000000000, 0, 499, 0, 0, 200, 0, 0, 0, 0, 0, 0, 699
\Device\HarddiskVolume5\PanGPS.exe, S-1-5-18, 2024-03-16:13:04:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 59998, b000000000, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42
\Device\HarddiskVolume1\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:13:04:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 59998, b000000000, 0, 449, 0, 0, 430, 0, 0, 0, 0, 0, 79, 879
\Device\HarddiskVolume1\Users\Administrator\AppData\Roaming\Spotify\Spotify.exe, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:13:04:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, Focus, FALSE, FALSE, 59998, b000000000, 0, 627, 0, 5820, 84, 0, 0, 0, 0, 0, 6, 6531
\Device\HarddiskVolume1\Users\Administrator\AppData\Roaming\Spotify\Spotify.exe, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:13:04:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, Minimized, FALSE, FALSE, 59998, b000000000, 0, 8541, 0, 0, 1139, 253, 0, 0, 0, 1, 42, 9933
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalServiceNetworkRestricted] [Dhcp], S-1-5-19, 2024-03-16:13:04:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 59998, b000000000, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalServiceAndNoImpersonation] [SSDPSRV], S-1-5-19, 2024-03-16:13:04:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 59998, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
\Device\HarddiskVolume1\Windows\System32\svchost.exe [DcomLaunch], S-1-5-18, 2024-03-16:13:04:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 59998, b000000000, 0, 47, 0, 0, 0, 0, 0, 0, 0, 15, 0, 47
\Device\HarddiskVolume1\Windows\System32\svchost.exe [NetworkService] [NlaSvc], S-1-5-20, 2024-03-16:13:04:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 59998, b000000000, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalServiceNoNetwork], S-1-5-19, 2024-03-16:13:04:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 59998, b000000000, 0, 18, 0, 0, 0, 0, 0, 0, 0, 1, 0, 18
System Interrupts, S-1-5-18, 2024-03-16:13:04:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 59998, b000000000, 0, 3822, 3805, 0, 0, 0, 0, 0, 0, 0, 0, 7627
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalSystemNetworkRestricted] [StorSvc], S-1-5-18, 2024-03-16:13:04:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 59998, b000000000, 0, 4, 0, 0, 0, 0, 0, 0, 0, 89, 0, 4
\Device\HarddiskVolume1\Program Files\Google\Chrome\Application\chrome.exe, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:13:04:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, Focus, FALSE, FALSE, 59998, b000000000, 0, 12472, 0, 54296, 2645, 0, 0, 0, 0, 4, 57, 69413
\Device\HarddiskVolume1\Program Files\Google\Chrome\Application\chrome.exe, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:13:04:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, Minimized, FALSE, FALSE, 59998, b000000000, 0, 74499, 0, 0, 6791, 9591, 0, 0, 0, 0, 278, 90881
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalService] [BthAvctpSvc], S-1-5-19, 2024-03-16:13:04:00.0000, TRUE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, FALSE, 59998, b000000000, 0, 13, 0, 0, 0, 0, 0, 0, 0, 22, 0, 13
Microsoft.LockApp_10.0.19041.3636_neutral__cw5n1h2txyewy, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:13:04:00.0000, TRUE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, FALSE, 59998, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
